id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
219293740,pedestrian,,,,,,,,private,,,,,,,,
219293741,footway,,,,,,,,,,,,,,,,
219293742,steps,,,,,,,,,,,yes,,up,,,
219293743,pedestrian,,,,,,,,,,,,yes,,,,
219293744,steps,,,,,,,,,,,,,up,,,
219293745,footway,,,,,,,,,,,yes,,,,,
219293746,footway,,,,,,,,,,,,,up,,,
219293747,pedestrian,,,,,,,,,,,,,,,,
219293748,pedestrian,,,,,,,,,,,,,,,,
219293749,footway,,,,,,,,,,,,,,,,
219293750,pedestrian,,,,,,,,private,,,,,,,,
219293753,,,,,,,subway,,,,,,,,,,
219293754,,,,,,,platform,,,,,,,,,,
219293755,,,,,,,subway,,,,,,,,,,
219293756,,,,,,,subway,,,,,,,,,,
219293757,,,,,,,subway,,,,,,,,,,
219293758,,,,,,,subway,,,,,,,,,,
219293760,pedestrian,Αγίων Ασωμάτων,,,,,,,,,,,,,,,
219293762,,,,,,,,,,,wall,,,,,,
219293763,,,,,,,,,,,wall,,,,,,
219293764,,,,,,,,,,,,,,,,,
219293765,,,,,,,,,,,wall,,,,,,
219293769,,,,,,,,,,,wall,,,,,,
219293778,,,,,,,,,,,,,,,,,
219293780,,,,,,,,,,,wall,,,,,,
219302390,service,,,,,,,,,,,,,,,,
219302391,,,,,,,,,,grassland,wall,,,,,,
219302392,,,,,,,,,,,wall,,,,,,
219302393,,,,,,,,,,,wall,,,,,,
219302394,,,,,,,,,,,wall,,,,,,
219316701,footway,,,,,,,,,,,,,,,,
219316704,footway,,,,,,,,,,,,,,,,
219316706,footway,,,,,,,,,,,,,,,,
219316708,footway,,,,,,,,,,,,,,,,
219316709,footway,,,,,,,,,,,,,,,,
219316711,footway,,,,,,,,,,,,,,,,
219316714,,,,,,,,,,,wall,,,,,,
219316720,,,,,,,,,,,,,,,,,
219361244,tertiary,Αιόλου,yes,,,,,,,,,,,,,,
219361245,pedestrian,Αιόλου,,,,,,,,,,,,,,,
219361246,footway,,,,,,,,,,,,,,,,
219361247,footway,,,,,,,,,,,,,,,,
219361248,footway,,,,,,,,,,,,,,,,
219361249,footway,,,,,,,,,,,,,,,,
219361250,footway,,,,,,,,,,,,,,,,
219361251,footway,,,,,,,,,,,,,,,,
219361252,footway,,,,,,,,,,,,,,,,
219361253,footway,,,,,,,,,,,,,,,,
219361254,footway,,,,,,,,,,,,,,,,
219361255,footway,,,,,,,,,,,,,,,,
219361256,footway,,,,,,,,,,,,,,,,
219361257,footway,,,,,,,,,,,,,,,,
219361258,footway,,,,,,,,,,,,,,,,
219361259,footway,,,,,,,,,,,,,,,,
219361260,footway,,,,,,,,,,,,,,,,
219361261,footway,,,,,,,,,,,,,,,,
219361262,footway,,,,,,,,,,,,,,,,
219361263,footway,,,,,,,,,,,,,,,,
219361264,footway,,,,,,,,,,,,,,,,
219361267,pedestrian,Αγίων Ασωμάτων,,,,,,,,,,,,,,,
219361268,pedestrian,Ερμού,,,,,,,,,,,,,,,
219361269,tertiary,Πλατεία Αγίων Ασωμάτων,no,,,,,,,,,,,,,,
219362015,tertiary,Κολοκοτρώνη,yes,yes,,,,,,,,,,,,,
219362016,tertiary,Κολοκοτρώνη,no,yes,,,,,,,,,,,,,
219362017,residential,Βουτάδων,yes,,,,,,,,,,,,,,
219362018,residential,Ιάκχου,yes,,,,,,,,,,,,,,
219362019,residential,Ιάκχου,yes,,,,,,,,,,,,,,
219362020,residential,Περσεφόνης,yes,,,,,,,,,,,,,,
219363651,pedestrian,Θεσσαλονίκης,,,,,,,,,,,,,,,
219363652,pedestrian,Θεσσαλονίκης,,,,,,,,,,,,,,,
219363653,footway,,,,,,,,,,,,,,,,
219363654,pedestrian,Ερμού,,,,,,,,,,,,,,,
219363655,pedestrian,Ερμού,,,,,,,,,,,,,,,
219363657,,,,,,,,,,,wall,,,,,,
219363667,,,,,,,,,,,,,,,,,
219372576,tertiary,Στρατηγού Μακρυγιάννη,yes,,,,,,,,,,,,,,
219372577,footway,,,,,,,,,,,,,,,,
219372578,tertiary,,yes,,,,,,,,,,,,,,
219372579,tertiary,,yes,,,,,,,,,,,,,,
219372580,tertiary,Στρατηγού Μακρυγιάννη,yes,,,,,,,,,,,,,,
219372581,tertiary_link,,yes,,,,,,,,,,,,,,
219372584,tertiary,Λεγάκη,,,,,,,,,,,,,,,
219384984,secondary,Αρτεμιδος,,,,,,,,,,,,,,,
219403896,pedestrian,Αποστόλου Παύλου,,,,,,,,,,,,,,,
219443522,footway,,,,,,,,,,,,,,,,
219443523,footway,,,,,,,,,,,,,,,,
219443524,footway,,,,,,,,,,,,,,,,
219443525,footway,,,,,,,,,,,,,,,,
219443526,footway,,,,,,,,,,,,,,,,
219443527,footway,,,,,,,,,,,,,,,,
219443531,,,,,,,,,,,fence,,,,,,
219443532,,,,,,,,,,,,,,,,,
219467123,,,,,,,,,,,wall,,,,,,
219467124,,,,,,,,,,,wall,,,,,,
219467125,,,,,,,,,,,fence,,,,,,
219467128,,,,,,,,,,,wall,,,,,,
219467130,,,,,,,,,,,wall,,,,,,
219467131,,,,,,,,,,,wall,,,,,,
219467133,,,,,,,,,,,wall,,,,,,
219469437,path,,,,,,,,,,,,,,,,
219469442,,,,,,,,,,,wall,,,,,,
219472253,residential,Πλαταιών,yes,,,,,,,,,,,,,,
219472254,residential,Ψαρομηλίγκου,yes,,,,,,,,,,,,,,
219472255,,,,,,,,,,,wall,,,,,,
219472256,,,,,,,,,,,wall,,,,,,
219472257,,,,,,,,,,,wall,,,,,,
219484466,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
219484467,footway,,,,,,,,,,,,,,,,
219484468,,Γραμμή 1,,,,,rail,,,,,,,,,,
219484469,,Γραμμή 1,,,,,rail,,,,,,,,,,
219484470,,Γραμμή 1,,,,,rail,,,,,,,,,,
219484471,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
219484472,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
219484473,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
219484474,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
219484475,,Γραμμή 1,,,,,rail,,,,,,,,,,
219484476,,Γραμμή 1,,,,,rail,,,,,,,,,,
219484477,,,,,,,,,,,fence,,,,,,
219484478,,,,,,,,,,,wall,,,,,,
219484479,,,,,,,,,,,wall,,,,,,
219484480,,,,,,,,,,,fence,,,,,,
219524817,path,,,,,,,,,,,,,,,,
219524818,path,,,,,,,,,,,,,,,,
219524819,path,,,,,,,,,,,,,,,,
219524820,path,,,,,,,,,,,,,,,,
219524821,path,,,,,,,,,,,,,,,,
219524822,path,,,,,,,,,,,,,up,,,
219524823,path,,,,,,,,,,,,,,,,
219524824,track,Παναθηναίων,,,,,,,,,,,,,,,
219524825,,,,,,,,,,cliff,,,,,,,
219579630,tertiary,Ακάμαντος,yes,,,,,,,,,,,,,,
219579633,service,Αποστόλου Παύλου,yes,,1,30,,,,,,,,,,,
219579636,pedestrian,Φλαμαριων,,,,,,,,,,,,,,,
219580063,pedestrian,Αποστόλου Παύλου,,,,,,,,,,,,,,,
219613794,residential,Τρυγαίου,,,,,,,,,,,,,,,
219613801,residential,,,,,,,,,,,,,,,,
219613802,residential,Ιόλης,,,,,,,,,,,,,,,
219615778,tertiary,,yes,,,,,,,,,,,,,,
219615779,pedestrian,,,,,,,,,,,,,,,,
219615781,residential,Αίθρας,yes,,,,,,,,,,,,,,
219615782,service,Αποστόλου Παύλου,no,,1,30,,,,,,,,,,,
219615783,tertiary,Αρακύνθου,,,,,,,,,,,,,,,
219615784,pedestrian,Δημητρίου Αιγινήτου,,,,,,,,,,,,,,,
219615785,pedestrian,Σμιθ Ιουλίου,,,,,,,,,,,,,,,
219615786,steps,Φλαμαριων,,,,,,,,,,,,,,,
219615787,pedestrian,Φλαμαριων,,,,,,,,,,,,,,,
219615788,,,,,,,,,,,wall,,,,,,
219617935,residential,Βασίλης,yes,,,,,,,,,,,,,,
219617951,service,Φαίδρας,,,,,,,,,,,,,,,
219617986,residential,Ακταίου,yes,,,,,,,,,,,,,,
219617987,residential,Αμφικτύονος,no,,,,,,,,,,,,,,
219617988,service,Αποστόλου Παύλου,yes,,1,30,,,,,,,,,,,
219617989,service,Αποστόλου Παύλου,yes,,1,30,,,,,,,,,,,
219681663,residential,Αναπήρων Πολέμου,yes,,,,,,,,,,,,,,
219681689,footway,,,,,,,,,,,,,,,,
219681707,service,,yes,,,,,,,,,,,,,,
220048556,residential,,,,,,,,,,,,,,,,
220049066,trunk,Αθηνών,yes,yes,2,50,,,,,,,,,,,
220049069,trunk_link,Αθηνών,yes,yes,2,50,,,,,,,,,,,
220049070,service,,,,,,,,,,,,,,,,
220049071,residential,Βερβαίνων,,,,,,,,,,,,,,,
220049072,service,,,,,,,,,,,,,,,,
220050184,service,,,,,,,,,,,,,,,,
220050186,service,,,,,,,,,,,,,,,,
220050188,service,,,,,,,,,,,,,,,,
220050189,service,,,,,,,,,,,,,,,,
220050191,service,,,,,,,,,,,,,,,,
220054844,service,,,,,,,,,,,,,,,,
220054845,service,,,,,,,,,,,,,,,,
220054846,service,,,,,,,,,,,,,,,,
220054847,service,,,,,,,,,,,,,,,,
220054848,service,,,,,,,,,,,,,,,,
220054849,service,,,,,,,,,,,,,,,,
220113287,residential,Γυμναστηρίου,-1,,,,,,,,,,,,,,
220113288,residential,Γυμναστηρίου,-1,,,,,,,,,,,,,,
220113289,pedestrian,Εθνικής Αντιστάσεως,,,,,,,,,,,,,,,
220260927,pedestrian,,,yes,,,,,,,,,,,,,
220260928,residential,Αγίας Μαρίνας,yes,,,,,,,,,,,,,,
220260929,residential,Αγίας Μαρίνας,yes,,,,,,,,,,,,,,
220302366,residential,Αγίας Μαρίνας,yes,,,,,,,,,,,up,,,
220363616,tertiary,Ριζάρη,,,,,,,,,,,,,,,
220383795,residential,,yes,,,,,,,,,,,,,,
220385020,tertiary_link,,yes,yes,,,,,,,,,,,,,
220509239,service,,,,,,,,,,,,,,,,
220511038,service,,,,,,,,,,,,,,,,
220511423,tertiary,,yes,,,,,,,,,,,,,,
220511426,secondary_link,,yes,,,,,,,,,,,,,,
220511428,tertiary,Ευφρονίου,yes,,,,,,,,,,,,,,
220511430,residential,Τσάφου,,,,,,,,,,,,,,,
220511432,residential,Τσάφου,yes,,,,,,,,,,,,,,
220512875,residential,Θεμιστοκλέους,,,,,,,,,,,,,,,
220512877,residential,Σουλίου,,,,,,,,,,,,,,,
220512880,tertiary,Πελασγίας,yes,yes,,,,,,,,,,,,,
220516250,residential,,yes,,,,,,,,,,,,,,
220516251,residential,,,,,,,,,,,,,,,,
220516702,tertiary_link,,yes,yes,,,,,,,,,,,,,
220517103,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
220517104,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
220517420,tertiary,Κουντουριώτου,yes,yes,1,50,,,,,,,,,,,
220517421,service,Κουντουριώτου,yes,yes,1,50,,,,,,,,,,,
220517422,residential,Αγίου Αντωνίου,yes,,,,,,,,,,,,,,
220518195,tertiary,Δημητρίου Γούναρη,no,yes,2,50,,,,,,,,,,,
220518196,tertiary_link,Δημητρίου Γούναρη,yes,yes,1,50,,,,,,,,,,,
220518197,tertiary,Δημητρίου Γούναρη,yes,yes,2,50,,,,,,,,,,,
220518198,tertiary_link,Δημητρίου Γούναρη,yes,yes,1,50,,,,,,,,,,,
220518199,secondary_link,,yes,yes,1,50,,,,,,,,,,,
220518200,secondary,Λένορμαν,yes,,,,,,,,,,,,,,
220518201,tertiary,Παλαμηδίου,yes,,,,,,,,,,,,,,
220518649,secondary,Λεωφόρος Τσαλδάρη Κωνσταντίνου,yes,,,,,,,,,,,,,,
220518650,secondary,Πριγκηποννήσων,yes,,,,,,,,,,,,,,
220626107,primary,Ηλία Ηλιού,yes,,,,,,,,,,,,,,
220626108,primary,Ηλία Ηλιού,yes,,,,,,,,,,,,,,
220626109,primary,Λαγουμιτζή,yes,,,,,,,,,,,,,,
220626110,secondary,Μάχης Αναλάτου,yes,,,,,,,,,,,,,,
220645005,tertiary,Σιβιτανίδου,yes,yes,,,,,,,,,,,,,
220645006,tertiary,Συνταγματάρχου Δαβάκη,no,,,,,,,,,,,,,,
220722647,secondary,Θηβών,yes,,,,,,,,,,,,,,
220867105,tertiary,Ερατοσθένους,no,,,,,,,,,,,,,,
220868040,service,,,,,,,,,,,,,,,,
220868041,tertiary,Βασιλέως Γεωργίου Β',,,,,,,,,,,,,,,
220869252,tertiary_link,,,,,,,,,,,,,,,,
220869253,,,,,,,,,,,,,,,,,
220889073,service,,,,,,,,,,,,,,,,
220892456,footway,,,,,,,,,,,,,,,,
220892457,footway,,,,,,,,,,,,,,,,
220892459,footway,,,,,,,,,,,,,,,,
220892460,footway,,,,,,,,,,,,,,,,
220892461,footway,,,,,,,,,,,,,,,,
220892462,steps,,,,,,,,,,,,,,,,
220892463,steps,,,,,,,,,,,,,,,,
220892464,footway,,,,,,,,,,,,,,,,
220892465,footway,,,,,,,,,,,,,,,,
220892466,footway,,,,,,,,,,,,,,,,
220892467,footway,,,,,,,,,,,,,,,,
220892468,footway,,,,,,,,,,,,,,,,
220892469,footway,,,,,,,,,,,,,,,,
220892470,footway,,,,,,,,,,,,,,,,
220892471,footway,,,,,,,,,,,,,,,,
220892472,footway,,,,,,,,,,,,,,,,
220892473,footway,,,,,,,,,,,,,,,,
220892474,footway,,,,,,,,,,,,,,,,
220892475,footway,,,,,,,,,,,,,,,,
220892476,footway,,,,,,,,,,,,,,,,
220892477,footway,,,,,,,,,,,,,,,,
220892478,footway,,,,,,,,,,,,,,,,
220892479,footway,,,,,,,,,,,,,,,,
220892480,footway,,,,,,,,,,,,,,,,
220892481,footway,,,,,,,,,,,,,,,,
220892482,footway,,,,,,,,,,,,,,,,
220892483,footway,,,,,,,,,,,,,,,,
220892484,footway,,,,,,,,,,,,,,,,
220892547,footway,,,,,,,,,,,,,,,,
220893047,footway,,,,,,,,,,,,,,,,
220893049,footway,,,,,,,,,,,,,,,,
220893051,footway,,,,,,,,,,,,,,,,
220893053,footway,,,,,,,,,,,,,,,,
220893055,footway,,,,,,,,,,,,,,,,
220893057,footway,,,,,,,,,,,,,,,,
220893058,footway,,,,,,,,,,,,,,,,
220893198,footway,,,,,,,,,,,,,,,,
220893478,service,,,,,,,,,,,,,,,,
220893480,service,,,,,,,,,,,,,,,,
220893482,footway,,,,,,,,,,,,,,,,
220893483,footway,,,,,,,,,,,,,,,,
220893485,footway,,,,,,,,,,,,,,,,
220893487,service,,,,,,,,,,,,,,,,
220925277,service,,,,,,,,,,,,,,,,
220940419,path,,,,,,,,,,,,,,,,
220940420,path,,,,,,,,,,,,,,,,
220940421,steps,,,,,,,,,,,,,,,,
220940422,steps,,,,,,,,,,,,,,,,
220940423,path,,,,,,,,,,,,,,,,
220940424,steps,,,,,,,,,,,,,,,,
220940425,path,,,,,,,,,,,,,,,,
220940426,path,,,,,,,,,,,,,,,,
220940427,path,,,,,,,,,,,,,,,,
220940428,service,,,,,,,,,,,,,,,,
220940429,path,,,,,,,,,,,,,,,,
220940430,path,,,,,,,,,,,,,,,,
220940606,path,,,,,,,,,,,,,,,,
220940607,path,,,,,,,,,,,,,,,,
220940608,path,,,,,,,,,,,,,,,,
220947047,service,,,,,,,,,,,,,,,,
220963924,residential,,,,,,,,,,,,,,,,
220963925,service,,,,,,,,,,,,,,,,
221139568,primary,Βασιλίσσης Αμαλίας,yes,yes,5,,,,,,,,,,,,
221153208,residential,,yes,,,,,,,,,,,,,,
221211079,primary_link,Βασιλίσσης Σοφίας,yes,yes,3,,,,,,,,,,,,
221214950,secondary,Καλλιρόης,yes,yes,2,50,,,,,,,,,,,
221459806,pedestrian,Αγίας Λαύρας,,,,,,,yes,,,,,,,,
221666913,steps,Ανεξαρτησίας,,,,,,,,,,,,,,,
221666914,residential,Ανεξαρτησίας,,,,,,,,,,,,,,,
222367225,service,,,,,,,,,,,,,,,,
222702962,residential,,yes,,,,,,,,,,,,,,
222702963,tertiary,,yes,,,,,,,,,,,,,,
222703179,residential,,yes,,,,,,,,,,,,,,
222703180,service,,yes,,,,,administrative,,,,,,,,,
222723693,footway,,,,,,,,,,,,,,,,
222798476,footway,,,,,,,,,,,,,,,,
222798477,footway,,,,,,,,,,,,,,,,
222798478,footway,,,,,,,,,,,,,,,,
222798481,footway,,,,,,,,,,,,,,,,
222798482,footway,,,,,,,,,,,,,,,,
222798483,footway,,,,,,,,,,,,,,,,
222798484,footway,,,,,,,,,,,,,,,,
222798485,footway,,,,,,,,,,,,,,,,
222798486,footway,,,,,,,,,,,,,,,,
222798487,footway,,,,,,,,,,,,,,,,
222798488,footway,,,,,,,,,,,,,,,,
222798492,footway,,,,,,,,,,,,,,,,
222798493,footway,,,,,,,,,,,,,,,,
222798494,footway,,,,,,,,,,,,,,,,
222798495,footway,,,,,,,,,,,,,,,,
222798496,footway,,,,,,,,,,,,,,,,
222798497,footway,,,,,,,,,,,,,,,,
222798498,footway,,,,,,,,,,,,,,,,
222897512,tertiary,Μάγερ,yes,,,,,,,,,,,,,,
222897513,secondary,Καποδιστρίου,yes,,,,,,,,,,,,,,
222899032,secondary,Λιοσίων,yes,,,,,,,,,,,,,,
222900158,secondary,Ηρωων Πολυτεχνίου,no,,,,,,,,,,,,,,
222900161,secondary,Αγίων Αναργύρων,no,,,,,,,,,,,,,,
222910688,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222910689,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222912217,secondary_link,,yes,,,,,,,,,,,,,,
222912734,residential,Ανδρ. Δημητρίου,yes,,,,,,,,,,,,,,
222912735,primary,Βεΐκου,yes,yes,,,,,,,,,yes,,,,
222912736,primary,Βεΐκου,yes,yes,,,,,,,,,,,,,
222912932,primary,Κύμης,yes,yes,2,,,,,,,,yes,,,,
222912936,primary_link,Κύμης,yes,yes,,,,,,,,,yes,,,,
222912938,primary,Κύμης,yes,yes,2,70,,,,,,,,,,,
222912940,primary_link,,yes,yes,,,,,,,,,,,,,
222913081,residential,Ελ Αλαμέιν,,,,,,,,,,,,,,,
222913247,tertiary,,no,,,,,,,,,,,,,,
222917807,secondary,Λασκαράτου,no,,,,,,,,,,,,,,
222917811,secondary,Ηρακλείου,yes,,1,,,,,,,,,,,,
222931524,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222931526,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222931529,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222931531,secondary,Θηβών,yes,yes,,,,,,,,,,,,,
222937135,secondary,Καλλιρόης,yes,yes,2,50,,,,,,,,,,,
222937952,residential,Βολταίρου,,,,,,,,,,,,,,,
222941078,tertiary,Αριστοτέλους,yes,,2,,,,,,,,,,,,
222941079,secondary,3ης Σεπτεμβρίου,yes,,,,,,,,,,,,,,
222941080,tertiary,Αριστοτέλους,yes,,,,,,,,,,,,,,
222941081,secondary,Ιουλιανού,yes,,,,,,,,,,,,,,
222942127,secondary,Θ. Δηληγιάννη,yes,,,,,,,,,,,,,,
222942130,primary_link,Μεγάλου Βασιλείου,yes,,,,,,,,,,,,,,
222942131,secondary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
222942132,primary,Αμφιπόλεως,yes,,,,,,,,,,,,,,
222942134,tertiary,Αμφιπόλεως,yes,yes,2,50,,,,,,,,,,,
222942135,primary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
222942280,secondary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
222942281,secondary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
222942436,secondary,Κωνσταντινουπόλεως,yes,yes,,,,,,,,,,,,,
222943213,primary_link,Ηλία Ηλιού,yes,,,,,,,,,,,,,,
222943214,primary,Ηλία Ηλιού,yes,,,,,,,,,,,,,,
222943723,primary,Κάρπου,yes,,,,,,,,,,,,,,
222943724,tertiary,Κασομούλη,yes,,,,,,,,,,,,,,
222944606,tertiary,Υμηττού,yes,,2,,,,,,,,,,,,
222944607,secondary,Δημητρίου Ανδ.,yes,,,,,,,,,,,,,,
222944608,secondary,Υμηττού,yes,,2,,,,,,,,,,,,
222945314,primary,Μεσογείων,yes,yes,2,,,,,,,,,,,,
222978890,residential,Αγίας Ελεούσης,yes,,,,,,,,,,,,,,
223082245,primary,Κύμης,yes,yes,2,70,,,,,,,,,,,
223082246,primary,Κύμης,yes,yes,3,70,,,,,,,,,,,
223083927,secondary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
223083928,secondary,,yes,yes,,,,,,,,,,,,,
223083929,secondary,Λεωφόρος Κωνσταντινουπόλεως,yes,yes,,,,,,,,,,,,,
223083974,secondary,Παράπλευρη Οδός,yes,yes,2,,,,,,,,,,,,
223150018,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
223150019,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
223150020,tertiary,Γεωργίου Παπανδρέου,yes,,,,,,,,,,,,,,
223155299,,Εγκαταλελειμμένη γραμμή Λαυρίου - Αγίων Αναργύρων,,,,,abandoned,administrative,,,,,,,,,
223155300,,,,,,,,,,,,,,,,,
223155301,,,,,,,,administrative,,,,,,,,,
223158378,,,,,,,,administrative,,,,,,,,,
223158379,,,,,,,,,,,,,,,stream,,
223158380,,,,,,,,,,,,,,,,,
223158381,,,,,,,,,,,,,,,,,
223160967,,,,,,,,,,,,,,,,,
223175567,service,,,,,,,,,,,,,,,,
223178775,service,,,,,,,,,,,,,,,,
223216033,,Εγκαταλελειμμένη γραμμή Λαυρίου - Αγίων Αναργύρων,,,,,abandoned,administrative,,,,,,,,,
223216209,,Εγκαταλελειμμένη γραμμή Λαυρίου - Αγίων Αναργύρων,,,,,abandoned,,,,,,,,,,
223216210,,Εγκαταλελειμμένη γραμμή Λαυρίου - Αγίων Αναργύρων,,,,,abandoned,administrative,,,,,,,,,
223268094,footway,,,,,,,,,,,,,,,,
223268096,footway,,,,,,,,,,,,,,,,
223268098,footway,,,,,,,,,,,,,,,,
223268099,,Γερμανική Σχολή Αθηνών,,,,,,,,,fence,,,,,,
223288454,residential,,yes,,,30,,,,,,,,,,,
223288457,service,,,,,,,,,,,,,,,,
223288458,service,,,,,,,,,,,,,,,,
223288460,footway,,,,,,,,,,,yes,,,,,
223288462,service,,,,,,,,,,,,,,,,
223288463,steps,,,,,,,,,,,,,,,,
223288466,service,,,,,,,,,,,,,,,,
223288468,,,,,,,,,,,fence,,,,,,
223320553,service,,,,,,,,,,,,,,,,
223325139,footway,,,,,,,,,,,,,,,,
223325140,footway,,,,,,,,,,,,,,,,
223325141,footway,,,,,,,,,,,,,,,,
223327844,pedestrian,Σκουλενίου,,,,,,,,,,,,,,,
223455056,service,,,,,,,,,,,,,,,,
223455058,tertiary,Αγίου Δημητρίου,no,,,,,,,,,,,,,,
223455724,service,,,,,,,,,,,,,,,,
223455725,tertiary,,yes,,,,,,,,,,,,,,
223596326,footway,,,,,,,,,,,,,,,,
223596330,footway,,,,,,,,,,,,,,,,
223596335,footway,,,,,,,,,,,,,,,,
223596340,footway,,,,,,,,,,,,,,,,
223596346,footway,,,,,,,,,,,,,,,,
223599563,residential,,yes,,,,,,,,,,,,,,
223601506,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223601507,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
223601509,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223601950,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223601951,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223602150,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223602151,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223602152,secondary,Ιερά Οδός,yes,yes,,,,,,,,,,,,,
223602153,secondary,Ιερά Οδός,yes,yes,2,50,,,,,,,,,,,
223602516,motorway,Αυτοκινητόδρομος 1 (Αθήνα - Θεσσαλονίκη - Εύζωνοι),yes,yes,3,,,,,,,,,,,,
223602828,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
223649877,residential,Οτρυνέων,,,,,,,,,,,,down,,,
223649878,residential,Πνυκός,yes,,,50,,,,,,,,up,,,
223683295,residential,,yes,,,,,,,,,,,,,,
223683296,tertiary,Τριών Ιεραρχών,yes,,,,,,,,,,,,,,
223726690,service,,,,,,,,,,,,,,,,
223726692,service,,,,,,,,,,,,,,,,
223823209,pedestrian,,,,,,,,,,,,,,,,
223920839,service,,,,,,,,,,,,,,,,
223920840,service,,,,,,,,,,,,,,,,
223920843,service,,,,,,,,,,,,,,,,
223920848,footway,,,,,,,,,,,,,,,,
223920849,footway,,,,,,,,,,,,,,,,
223920851,,,,,,,,,,,,,,,,,
223928240,footway,,,,,,,,,,,,,,,,
223928243,footway,,,,,,,,,,,,,,,,
223928246,footway,,,,,,,,,,,,,,,,
223928247,footway,,,,,,,,,,,,,,,,
223928249,footway,,,,,,,,,,,,,,,,
223928250,footway,,,,,,,,,,,,,,,,
223928251,footway,,,,,,,,,,,,,,,,
223928252,footway,,,,,,,,,,,,,,,,
223928253,footway,,,,,,,,,,,,,,,,
223988095,residential,Καρελλά,,,,,,,,,,,,,,,
223988295,residential,Επιδαύρου,yes,,,,,,,,,,,,,,
223990098,tertiary,Ρούμελης,yes,,,,,,,,,,,,,,
223990099,residential,Περγάμου,yes,,,,,,,,,,,,,,
223990100,tertiary,Ρούμελης,yes,,,,,,,,,,,,,,
224021101,secondary_link,Παράπλευρη Οδός,yes,,,,,,,,,,,,,,
224022104,motorway,Αυτοκινητόδρομος 1 (Αθήνα - Θεσσαλονίκη - Εύζωνοι),yes,yes,4,,,,,,,,,,,,
224022105,motorway,Αυτοκινητόδρομος 1 (Αθήνα - Θεσσαλονίκη - Εύζωνοι),yes,yes,4,,,,,,,,,,,,
224022455,secondary,Ανδρέα Παπανδρέου,yes,yes,,,,,,,,,,,,,
224022456,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224022797,residential,Διονυσίου,yes,,,,,,,,,,,,,,
224022798,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224022800,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224022864,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224022865,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224022869,tertiary,Αλαμάνας,yes,,,,,,,,,,,,,,
224022982,residential,Αιμιλιου Βεακη,yes,,,,,,,,,,,,,,
224022983,secondary,Κωνσταντινουπόλεως,yes,yes,,,,,,,,,,,,,
224023162,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
224023163,secondary,Παράπλευρη Οδός,yes,yes,3,50,,,,,,,,,,,
224023164,secondary,Παράπλευρη Οδός,yes,,2,,,,,,,,,,,,
224024146,secondary,Ανδρέα Παπανδρέου,yes,,,,,,,,,,,,,,
224025727,secondary_link,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
224025728,secondary_link,,yes,,,,,,,,,,,,,,
224025729,secondary,Παράπλευρη Οδός,yes,yes,2,50,,,,,,,,,,,
224025730,tertiary,,yes,,,,,,,,,,,,,,
224025731,secondary_link,,yes,,,,,,,,,,,,,,
224025732,secondary,Παράπλευρη Οδός,yes,yes,,,,,,,,,,,,,
224025734,secondary,Πέτρας,yes,,,,,,,,,,,,,,
224025735,tertiary,,yes,,,,,,,,,,,,,,
224025736,tertiary,,yes,,,,,,,,,,,,,,
