id,name,traffic_info
302627545,,
302628069,,
302628070,,
302628071,,
302628072,,
302658446,,
302713073,Γρανικού,
302713387,Ζωοδόχου Πηγής,
302713388,Αρχιεπισκόπου Μακαρίου,
303032051,,
303032298,Κωνσταντινουπόλεως,
303032299,Λάμπρου Κατσώνη,
303036371,Ελευθερίου Βενιζέλου,
303036372,Καραϊσκάκη,
303036373,Σαλαμίνος,
303037752,Σιβιτανίδου,
303071971,Συνταγματάρχου Δαβάκη,
303075084,Αγίας Φωτεινής,
303077442,Αγίας Σοφίας,
303078951,Αρτάκης,
303078952,Αγχιάλου,
303078953,Αρτάκης,
303079205,Αιγαίου,
303079206,Διγενή Ακρίτα,
303081029,Αιγαίου,
303081299,Αρτάκης,
303081300,Αιγαίου,
303081990,Νέστορος,
303082198,Ακροπόλεως,
303082334,Ζαρίφη,
303082463,Αγίας Σοφίας,
303082823,Παπαναστασίου,
303082824,Αλκινόου,
303082825,Εθνάρχου Μακαρίου,
303133557,Φρειδερίκης,
303134151,Εθνάρχου Μακαρίου,
303135490,Βουλιαγμένης,
303135491,Βουλιαγμένης,
303135493,Παπαναστασίου,
303135495,Στριγγαρη,
303135497,Αγίου Δημητρίου,
303282952,Κωνσταντινουπόλεως,
303282953,Αναγεννήσεως,
303283554,Αμισου,
303283555,Θράκης,
303283611,Πλατεία Αγίας Λαύρας,
303283994,Βρυούλων,
303283995,Βλαχερνών,
303284621,Καραολή & Δημητρίου,
303284785,Κωνσταντινουπόλεως,
303284786,Αγίας Σοφίας,
303285017,Αγίας Σοφίας,
303285018,Θερμοπυλών,
303307994,,
303439404,Ηλία Ηλιού,
303439405,Αμβροσίου Φραντζή,
303502889,Ιερά Οδός,
303502890,Περγάμου,
303502891,Σμύρνης,
303502892,Δημαρχείου,
303502893,Ιερά Οδός,
303504413,Θεσσαλονίκης,
303504414,Στέφανου Σαράφη,
303507833,,
303513200,Δημοκρατίας,
303513201,Κορυδαλλού,
303517782,Σίφνου,
303520399,Θηβών,
303520403,Αθηνών,
303520404,Θηβών,
303576666,Ιερά Οδός,
303577240,Ιερά Οδός,
303604329,,
303604330,,
303605842,Αγίου Βασιλείου,
303605843,Σαρανταπόρου,
303605844,Παναγή Τσαλδάρη,
303605845,Παναγή Τσαλδάρη,
303739665,Αθηνών,
303739666,Αθηνών,
303740270,Θηβών,
303740271,Αθηνών,
303740995,Δαρδανελλίων,
303753006,Ιερά Οδός,
303753007,Μεγάλου Αλεξάνδρου,
303753008,Θηβών,
303753768,Μεγάλου Αλεξάνδρου,
303753769,Ιερά Οδός,
303754148,Έβρου,
303754149,Ιερά Οδός,
303754243,Εδέσσης,
303755268,Ιερά Οδός,
303755271,Ιερά Οδός,
303755275,Ιερά Οδός,
303777104,Δελφών,
303777106,Πολυδεύκους,
303777108,Εδέσσης,
303799354,Αγίας Μαρίνας,
303799355,Κυπαρισσίας,
303799356,Ψαρών,
303799408,Ιερά Οδός,
303841711,Νέστου,
303841712,Ψαρών,
303845890,Αθηνών,
303921719,Πλατεία Ελευθερίας,
304074629,,
304074630,,
304074631,,
304074633,,
304074634,,
304240845,Δημοκρατίας,
304240846,Δημοκρατίας,
304391288,Πατησίων,
304668135,Φωκαίας,
304758826,Λιοσίων,
304760279,,
304760280,,
304760281,Λιοσίων,
304760458,,
304760978,,
304761005,Λιοσίων,
304772576,Αχαρνών,
304773167,,
304773996,Στρατηγού Καλλάρη,
304943416,Πλατεία Αγίου Ευσταθίου,
304943417,Πλατεία Αγίου Ευσταθίου,
304943459,Νικολάου Γιαννά,
304943460,Μηδείας,
304943930,,
304943997,Γαληνού,
304943998,Αγίας Όλγας,
304943999,Απόλλωνος,
304946996,Αγγ. Σικελιανού,
304947869,Σινώπης,
304947870,Τραπεζούντως,
304949183,Ηρακλείου,
304949185,Ηρακλείου,
304949186,Λασκαράτου,
304949514,Ηρακλείου,
304949515,Ηρακλείου,
304949516,Ηρακλείου,
304950207,Ηρακλείου,
304950208,Αγίας Λαύρας,
304953074,Ηρακλείου,
304954062,Ηρακλείου,
304954063,Αβέρωφ,
304954238,Ερμωνάσσης,
304956013,Ερμωνάσσης,
304956014,Ταναΐδος,
304956191,Ταναΐδος,
304956192,Ιστρου,
304956468,Σινοπούλου,
304956469,Σινοπούλου,
304956470,Ίμβρου,
304956471,Αδριανουπόλεως,
304956472,Σινοπούλου,
304956473,Σινοπούλου,
304957732,Κολοκοτρώνη,
304957733,Αδριανουπόλεως,
304957734,Κολοκοτρώνη,
305009793,,
305009794,,
305119797,Αγ. Γεωργίου,
305119798,Εθνικής Αντιστάσεως,
305119799,Εθνικής Αντιστάσεως,
305119800,,
305123581,Γυμνασίου,
305125816,Διονυσίου Σολωμού,
305144303,,
305144304,,
305174676,Ηρακλείου,
305175034,Ηρακλείου,
305178832,Φωκών,
305179071,Σμύρνης,
305189227,Εθνικής Αντιστάσεως,
305219568,,
305220106,,
305221709,Εθνικής Αντιστάσεως,
305223719,,
305223745,Βυζαντίου,
305227857,,
305227858,Πέραν,
305400324,Αγίου Παύλου,
305401312,Κλείτορος,
305401972,Φρατζή,
305450529,Κωνσταντίνου Παλαιολόγου,
305450532,Τραυλαντώνη,
305550128,,
305580649,Σολωμού,
305580650,Κολοκοτρώνη,
305585772,Παπανικολή,
305647818,,
305647819,,
305647820,,
305647821,,
305734861,Παναγή Τσαλδάρη,
305748768,Σπάρτης,
305858256,Πραμάντων,
305858258,Πραμάντων,
305880043,Πεύκων,
305880044,Καποδιστρίου,
306017317,,
306017318,Φερών,
306017319,,
306017578,,
306017579,,
306125043,Σινιόσογλου,
306125044,,
306141725,Αγαμέμνονος,
306209197,,
306247556,,
306249835,Φαβιέρου,
306254082,Πλατεια Ιλιου,
306254083,Ιλίου,
306254111,Ιλίου,
306254345,Ιλίου,
306254773,Πλατεια Ιλιου,
306255346,Ελευθερίου Βενιζέλου,
306255347,Ελευθερίου Βενιζέλου,
306255348,,
306262896,,
306262897,,
306262898,,
306272560,Πλατεια Ιλιου,
306378698,Ηρώς Κωνσταντοπούλου,
306379255,Απόλλωνος,
306424042,Ανατολικής Ρωμυλίας,
306426988,Κύπρου,
306481147,,
306701925,,
306701926,,
306701927,,
306701928,,
306840626,Αιγαίου,
306840627,Ακροπόλεως,
306997980,Θεσσαλονίκης,
307012554,Καραολή & Δημητρίου,
307031183,Ελευθερίων Μυστηρίων,
307031184,Ελευσινίων Μυστηρίων,
307064775,Αγ. Αναργύρων,
307064776,Κύπρου,
307064777,Πλατεια Ιλιου,
307064778,Τσούντα,
307178757,Χρήστου Λαδά,
307258540,Θεσσαλονίκης,
307330778,,
307330779,Πέτρου Ράλλη,
307330780,Γρηγορίου Λαμπράκη,
307407776,Πηνειού,
307688946,,
307734996,Θεσσαλονίκης,
307734997,,
307735555,Θεσσαλονίκης,
307952624,,
308262388,Τζωρτζ,
308340385,Πλατεία Γκύζη,
308416072,Δελφών,
308570953,Δεξαμενής,
308574674,,
308574675,,
308867423,,
309038286,Γρηγορίου Λαμπράκη,
309192137,,
309269227,Σίνα,
309363972,Ανδρέα Συγγρού,
309520693,3ης Σεπτεμβρίου,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
309568144,Δεκελείας,
309568145,Δεκελείας,
309568146,Δεκελείας,
309608316,Πίνδου,
309893574,,
310329304,Γεωργίου Παπανδρέου,
310329305,Θηβών,
310329306,Γεωργίου Παπανδρέου,
310329307,Γρηγορίου Λαμπράκη,
310329308,Βρυούλων,
310330511,Δημοσθένους,
310488028,,
310763652,Παπαζαχαρίου,
310765120,Θεσσαλονίκης,
310790356,Ελευθερίου Βενιζέλου,
310864827,,
310982845,Βαφειοχωρίου,
311218055,Βαφειοχωρίου,
311408820,Πατησίων,
311408821,,
311412960,Καστριώτου Γεωργίου,
311430656,Λεωφόρος Τσαλδάρη Κωνσταντίνου,
311430657,Λεωφόρος Τσαλδάρη Κωνσταντίνου,
311430722,Δρίνου,
311440045,Πριγκηποννήσων,
311444086,Ευβοίας,
311453391,Πατησίων,
311725058,Χαλκίδος,
311725059,Αγ. Αναργύρων,
311725109,Χαλκίδος,
311726598,Χαλκίδος,
311787510,Πατησίων,
311795501,Χρυσοστόμου Σμύρνης,
311872795,Πατησίων,
311971750,Αγγέλου Σικελιανού,
311971751,Αδριανείου,
311971752,Αδριανείου,
311971753,Αγγέλου Σικελιανού,
311973098,,
311973099,Αδριανού,
311973100,Αγγέλου Σικελιανού,
311973922,Αγγέλου Σικελιανού,
311974162,Αγγέλου Σικελιανού,
311977932,,
312157425,,
312157426,,
312406133,,
312722308,Διονυσίου Αιγινήτου,
312722309,Διονυσίου Αιγινήτου,
312722310,Διονυσίου Αιγινήτου,
312722366,Διονυσίου Αιγινήτου,
312722514,Διονυσίου Αιγινήτου,
312722582,Διονυσίου Αιγινήτου,
312722711,Κρατερού,
312724388,Διονυσίου Αιγινήτου,
312724934,Δεκελείας,
312724935,Προύσης,
312738745,Πατησίων,
312815132,Τραλλέων,
312815133,Ωρωπού,
312815134,Φωκά Ιωάννου,
312817562,Φωκά Ιωάννου,
312817563,Φωκά Ιωάννου,
312820731,Αλκμάνος,
312820732,Ποταμιάνου Ηλ.,
312821044,Αντιμάχου,
312821045,Αντιμάχου,
312821046,Ποταμιάνου Ηλ.,
312821471,Αντιφίλου,
312821472,Αντιμάχου,
312821952,Αντιμάχου,
312932005,Επινίκου,
312932521,Αμασιου,
312932522,,
312933148,,
312933149,,
312933150,,
312933151,,
312933152,,
312943046,Καλοσγούρου,
312943048,Ταναΐδος,
312970014,Ρέμα Περισσού-Ποδονίφτης,
312970015,Ρέμα Περισσού-Ποδονίφτης,
312970016,Ρέμα Περισσού-Ποδονίφτης,
312970017,Ρέμα Περισσού-Ποδονίφτης,
312970018,Ρέμα Περισσού-Ποδονίφτης,
312974765,Ωρωπού,
312974766,,
312974767,,
312974768,,
313074868,Πλατεία Παπαδιαμάντη,
313077864,Λασκαράτου,
313284195,Πολυλά,
313289675,Δρίσκου,
313481091,Ίωνος Δραγούμη,
313703851,Διονυσίου Αιγινήτου,
313737864,Ταξίλου,
313737865,Δαμασίππου,
313737866,Ξενίας,
314032754,Χλωρού,
314035168,Γεωργίου Παπανδρέου,
314093894,,
314093895,,
314093896,,
314093897,,
314093898,Μελιδώνη,
314093899,Μελιδώνη,
314097272,Βασιλίσσης Σοφίας,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
314256901,Βούρβαχη,
314256902,Κοκκίνη,
314279983,Ευαγγελιστρίας,
314291310,Σολωμού,
314291425,Σύρου,
314296212,Σολωμού,
314296213,Κωνσταντινουπόλεως,
314532113,Σεμέλης,
314532115,Αλκαίου,
314534190,Σεμέλης,
314541839,,
314542539,Μαικήνα,
314542540,Θεοδάμαντος,
314547200,Δρυός,
314550109,Βακτριανής,
314550110,Ναπολέοντος Ζέρβα,
314550554,Ναπολέοντος Ζέρβα,
314550555,Αβύδου,
314550675,Λεωφόρος Γρηγορίου Αυξεντίου,
314550676,,
314554787,Στρατηγού Μακρυγιάννη,
314554788,Βακτριανής,
314557949,Νείλου,
314557950,Ποτιδανίας,
314560864,,
314561405,Μακεδονίας,
314564746,Ινδού,
314564747,Σταυραετού,
314568967,Ισδρακίου,
314568968,,
314569849,Υδάσπου,
314579575,Αβύδου,
314579607,Δάφνης,
314582550,Κρήτης,
314584484,Αγίας Ελένης,
314584485,Αλέξανδρου Παπαναστασίου,
314622515,Αλκινόου,
314682703,Σεπολίων,
314704263,,
314704264,,
314704265,,
314704266,,
314704267,,
314704268,,
314704269,,
314704270,,
314704271,,
314817613,,
314818247,,
314818248,,
314818249,,
314818250,,
314818251,,
314818733,,
314818734,,
315324923,Πατησίων,
315357754,Επταλόφου,
315363594,Αττάλειας,
315568915,Νικηφορίδη,
315568916,Ιφικράτους,
315571498,Φρύνης,
315647558,Ερατοσθένους,
315647559,Φωκιανού,
315648536,Ερατοσθένους,
315649325,Πλατεία Πλαστήρα,
315709444,Βασιλίσσης Αμαλίας,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
316182819,Υμηττού,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
316232975,,
316234162,Δημητρίου Ανδ.,
316234163,Καυκάσου,
316607044,,
316655084,,
316728850,,
316728851,,
316728852,,
316728853,,
316728854,,
316728855,,
316728856,,
316728857,,
316770031,Ακαδημίας,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
316770034,Πριγκηποννήσων,
316770035,Φιλελλήνων,
316774087,,
317140257,,
317180342,,
317189263,,
317189264,,
317189265,,
317189266,,
317189267,,
317189268,,
317189269,,
317189270,,
317206705,Δεκελείας,
317212225,Πατησίων,
317214217,Ηρακλείου,
317217321,Αγίας Λαύρας,
317339731,,
317430516,Δωδεκανήσου,
317716329,Ποσειδώνος,
317716330,Πρωτεσιλάου,
317915129,,
317915130,,
317915134,,
317915135,,
317915136,,
317915137,,
317918210,Θεωρίας,
317918211,Πανός,
317928238,,
318443464,Παναγιώτη Κανελλόπουλου,
318571427,Ιδομενέως,
318571435,Ιπποδαμείας,
318571447,Ιπποδαμείας,
318571456,Ναυσικάς,
318571463,Ραδιοφωνίας,
318571473,Φιλοκτήτου,
318578486,Ιδομενέως,
318578487,Κλυταιμνήστρας,
318587300,,
318587301,,
318587302,,
318587303,,
318587304,,
318587305,,
318668680,,
318668681,,
318668906,,
318668907,,
318672585,,
318672586,,
318672587,,
318678265,,
318678266,,
318678267,Μητροπόλεως,
318678268,,
318754513,,
318754515,,
318754517,,
318762127,Τείχη της Ακρόπολης,
318934164,,
318948155,,
318948156,,
318948157,,
318948158,,
318948159,,
319099686,,
319099687,,
319099688,,
319308140,Ηρωων Πολυτεχνίου,
319308141,Φυλής (Χασιάς),
319308142,Φυλής (Χασιάς),
319362393,Αγίων Αναργύρων,
319362396,Δημοκρατίας,
319367623,Ηρωων Πολυτεχνίου,
319382487,Δημητρίου Ανδ.,
319630695,,
319779308,Βεάκη,
319781783,Πατριάρχου Ιωακείμ,
319845447,,
319845448,,
319845449,,
319845450,,
319845451,,
319845452,,
319845456,,
319845457,,
319845458,,
319845459,,
319845460,,
319883306,,
320081566,Κωνσταντινουπόλεως,
320081567,,
320081568,,
320081569,,
320276946,,
320276947,,
320276948,,
320276949,,
320276950,,
320418117,Ιάσωνος Μαράτου,
321303033,Ιου,
321303034,Αριστοτέλους,
321303035,Πάνα,
322219320,Αγίου Δημητρίου,
322219328,Παπαναστασίου,
322219329,Παπαναστασίου,
322219331,,
322422044,,
322422045,,
322496046,Αγίας Φωτεινής,
322496048,Αγίου Ανδρέα,
322496053,Βυζαντίου,
322496059,Λεωφόρος Ελευθερίου Βενιζέλου,
322496064,Λεωφόρος Ελευθερίου Βενιζέλου,
322496067,Μεγάλου Αλεξάνδρου,
322496069,Νικολάου Πλαστήρα,
322496070,Νικολάου Πλαστήρα,
323031279,Παπαναστασίου,
323031281,,
323031695,,
323031696,,
323049285,Αιγαίου,
323049301,Αίνου,
323110395,,
323110403,,
323110408,,
323673758,Ευριπίδου,
323673759,Λάμπρου Κατσώνη,
323692268,Ανδρέα Συγγρού,
323692269,Ανδρέα Συγγρού,
323979549,Ισμήνης,
323979550,Ελευθερίου Βενιζέλου,
323979551,Ξενοφώντος,
324287314,Καλλιρόης,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
324287315,Ανδρέα Συγγρού,
324287316,,
324287317,,
324287318,,
324317885,Δαβάκη,
324317886,Δοϊράνης,
324317888,Δοϊράνης,
324317891,Ανδρέα Συγγρού,
324317892,Ανδρέα Συγγρού,
324317893,Ανδρέα Συγγρού,
324317894,Ανδρέα Συγγρού,
324317895,Φιλαρέτου,
324439408,Καλλιρόης,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
324439409,Καλλιρόης,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
324439411,Πετμεζα,
324752782,Βουλής,
324995544,Αρτάκης,
325258016,Αδριανουπόλεως,
325258017,Αιγαίου,
325258018,Αρτάκης,
325258022,Δοϊράνης,
325258023,Δοϊράνης,
325258024,Εφέσσου,
325258025,Εφέσσου,
325258026,Εφέσσου,
325258027,Λεωφόρος Ελευθερίου Βενιζέλου,
325258028,Λεωφόρος Ελευθερίου Βενιζέλου,
325258029,Μενελάου,
325258030,Νικολάου Πλαστήρα,
325276516,Γαλαξία,
325276525,Ευρυδάμαντος,
325276531,Μπακνανά,
325276538,Μπακνανά,
325276542,Πυρρας,
325286065,Ανδρέα Συγγρού,
325293192,Αγχιάλου,
325382092,Ακροπόλεως,
325382093,Αραχναίων,
325382094,Βιεννα,
325382095,Βιεννα,
325382096,Μπακνανά,
325382097,,
326057150,Ηρώων Πολυτεχνείου,
326057151,Ηρώων Πολυτεχνείου,
326057152,,
326057153,,
326121099,,
326190778,Ανδρομάχης,
326328287,,
326328288,,
326328289,,
326328290,,
326328291,,
326350375,,
326350376,,
326352818,Αθηνάς,
326352819,Βασιλέως Κωνσταντίνου,
326352820,Δοϊράνης,
326352824,Ηρώων Πολυτεχνείου,
326484494,Ανδρέα Συγγρού,
326513593,Κωνσταντινουπόλεως,
327245560,Βουλιαγμένης,
327246059,,
327261700,Βασιλίσσης Αμαλίας,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
327261701,Σίνα,
327261702,Σίνα,
327544957,,
327544958,,
327544959,,
327547478,,
328260003,,
328324513,,
328324514,,
328324515,,
328526326,,
328526327,,
328526330,,
328530087,Κοζάνης,
328530088,,
329276702,Πλατεία Δημοκρατίας (Περιστερίου),
329609095,,
329609097,,
329609098,,
329609103,,
329653257,Στρατηγού Σπύρου Μίλιου,
329735091,,
330028494,,
330028495,,
330028497,,
330028498,,
330033682,,
330033683,,
330080313,,
330080315,,
330080317,,
330080319,,
330080320,,
330080321,,
330080361,,
330080502,,
330080503,,
330080504,,
330351572,,
330351573,,
330351574,,
330399364,Ομήρου,
330400451,Στρατηγού Σπύρου Μίλιου,
330400452,Στρατηγού Σπύρου Μίλιου,
330403519,Γυθείου,
330406756,,
330406757,,
330499027,,
330499028,,
330757506,Στοά Φιξ,
330757821,,
330757822,,
330760825,Αιόλου,
330760826,Αιόλου,
330760827,Απελλού,
330760828,,
330775631,Ρήγα Φεραίου,
330775632,,
330775633,Κεφαλληνίας,
330807977,,
330836864,,
330836865,,
330836867,,
331057515,,
331057517,,
331057518,Αλιμπέρτη,
331057520,Αλιμπέρτη,
331057522,Επιμενίδου,
331057524,Επιμενίδου,
331057526,Ερεχθέως,
331057528,Ερεχθέως,
331057530,Ερεχθέως,
331057532,Θέσπιδος,
331057539,Θέσπιδος,
331057540,Ραγκαβά,
331057541,Ραγκαβά,
331057544,Ραγκαβά,
331057546,Ραγκαβά,
331057548,Στρατώνος,
331057551,Στράτωνος,
331569974,Καρβούνη Χρήστου,
331569975,Κωστή Παλαμά,
331569976,Περικλέους,
331569977,Πλούτωνος,
332112439,Λαζαίων,
332112440,Αργυρίου,
332252498,,
332252499,,
332252500,,
332252501,,
332254591,,
332254592,,
332254593,,
332254594,,
332254595,,
332287578,,
332296606,,
332296607,,
332390765,,
332390766,,
332390767,,
332390768,,
332390769,,
332390770,,
332390771,,
332390772,,
332391116,,
332911301,Λεωφόρος Γρηγορίου Αυξεντίου,
332911302,Θεοδάμαντος,
334819294,,
334819295,,
334819551,,
335316767,,
335392666,,
335392667,,
335554887,,
335600742,Διστόμου,
335600743,Βακτριανής,
335730010,,
335730011,,
336060838,,
336060840,,
336601869,,
336719295,,
336719296,Παναγή Τσαλδάρη,
336724633,Καλλιρόης,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
336724634,Κοίλης,
336724635,Παναγή Τσαλδάρη,
336724636,Αργυρουπόλεως,
336957706,Αγαμέμνονος,
336957707,,
337374883,Αίγλης,
337374884,Αγίου Ιεροθέου,
337374886,Αγίου Ιεροθέου,
337374888,Αφροδιτης,
337374893,Ιωαννίνων,
337374902,Περικλέους,
337374905,Σικάγου,
337374910,Σικάγου,
337374911,Σικάγου,
337374912,Σικάγου,
337374913,,
337374914,,
337568764,,
337568765,,
337568766,,
337568767,,
337568768,,
337568769,,
337568770,,
338178065,,
338178066,,
338188992,,
338188993,,
338188994,,
338188995,,
338188996,,
338188997,,
338196609,,
338197871,,
338197872,,
338197873,,
338213803,,
338213804,,
338213805,,
338514377,,
338514378,,
338620643,Εθνάρχου Μακαρίου,
338620644,Εθνάρχου Μακαρίου,
338620645,Εθνάρχου Μακαρίου,
338620646,Κύπρου,
338620647,Κύπρου,
338620648,Παράπλευρη Οδός,
338620649,Παναγή Τσαλδάρη,
338620650,Παναγή Τσαλδάρη,
338643195,,
338762705,Λένορμαν,
338766010,Λένορμαν,
338770292,Αγίου Κωνσταντίνου,
338813647,Παναγή Τσαλδάρη,
339323839,Σακελλαρίου,
339503504,,
339971612,Σαριπόλου,
340064919,,
340064920,,
340065956,,
340069279,,
340069280,,
340069281,,
340286529,,
340493616,,
340656131,Εθνάρχου Μακαρίου,
340656132,Κουντουριώτου,
340656133,Κύπρου,
340675560,Δωδεκανήσου,
340675561,Δωδεκανήσου,
340675562,Δωδεκανήσου,
340675563,Εθνικής Αντιστάσεως,
340675564,Πελασγίας,
340675565,Πελασγίας,
340675566,,
340692161,Αγίου Βασιλείου,
340692165,Αγίου Βασιλείου,
340991591,Μηλιδώνη,
341129792,Πελασγίας,
341129793,Πελοπίδα,
341987080,Καμπούρογλου,
342455837,Ζήνωνος,
342493521,Περικλέους,
342497695,Λεωφόρος Δημοκρατίας,
342523620,Μετεώρων,
342523621,Μετεώρων,
342523622,,
342529556,Εθνάρχου Μακαρίου,
342529557,Κύπρου,
342990386,,
343218978,Αγίας Αναστασίας,
343218979,Κύπρου,
343218980,Τζων Κένεντυ,
343218981,Λεωφόρος Τζων Κένεντυ,
343218982,Τζων Κένεντυ,
343218983,Παύλου Μελά,
343218984,Τζων Κένεντυ,
343222817,Δημητρίου Γούναρη,
343237947,Αριστόβουλου,
343237956,Δερβενακίων,
343237980,Θεσπρωτίας,
343237988,Καρπενησίου,
343279155,Καβάλας,
343434843,Χαιρώνειας,
343434844,,
343447585,Θηβών,
343523369,,
344113801,25ης Μαρτίου,
344113802,Αίγλης,
344113803,Σαλαμίνος,
344113804,Φλέμινγκ,
344113805,Φλέμινγκ,
344358861,,
344358862,,
344358863,,
344358864,,
344358865,,
344358866,,
344358867,,
344358868,,
344358869,,
344358870,,
344358871,,
344358872,,
344358873,,
344358874,,
344360201,,
344441750,Κωνσταντινουπολεως,
344441751,Πασιθέας,
344441752,Προμάχου,
344455990,Αγίου Βασιλείου,
344455991,Βελεστίνου,
344455992,Δωδεκανήσου,
344455994,Δωδεκανήσου,
344455995,Δωδεκανήσου,
344455998,Σαγγαρίου,
345009582,Ρίμινι,
345245492,,
345401289,,
345401299,,
345401648,,
345401838,,
345401915,,
345401917,,
345403212,,
345403653,,
345403654,,
345471195,,
345471196,,
345471197,,
345471198,,
345471199,,
345471225,,
345471279,,
345565255,,
345567220,,
345567221,,
345567222,,
345567223,,
345567224,,
345567225,,
345567226,,
345569525,,
345569526,,
345569527,,
345569528,,
345569529,,
345569530,,
345569531,,
345569532,,
345569533,,
345570705,,
345574585,,
345574589,,
345576446,,
345576447,,
345576448,,
345576579,,
345576580,,
345576871,,
345576873,,
345576965,,
345577998,,
345577999,,
345578001,,
345578002,,
345578003,,
345578004,,
345578006,,
345578007,,
345579179,,
345579180,,
345579181,,
345579182,,
345579183,,
345579184,,
345579185,,
345579186,,
345579187,,
345579188,,
345579189,,
345579190,,
345579191,,
345579192,,
345580670,,
345580671,,
345580672,,
345580673,,
345580674,,
345580675,,
345580677,,
345580678,,
345582990,,
345582991,,
345582992,,
345582993,,
345582994,,
345582995,,
345582996,,
345582997,,
345582998,,
345582999,,
345583000,,
345583001,,
345583003,,
345583004,,
345583005,,
345583006,,
345583007,,
345583008,,
345583009,,
345583010,,
345583011,,
345583012,,
345583013,,
345583014,,
345583015,,
345583016,,
345583017,,
345583018,,
345583019,,
345583020,,
345583021,,
345583211,,
345583212,,
345583213,,
345584799,,
345584800,,
345584801,,
345584802,,
345584803,,
345584804,,
345584805,,
345584806,,
345584807,,
345584808,,
345584809,,
345584810,,
345584811,,
345584813,,
345592605,,
345592606,,
345600123,,
345600124,,
345600125,,
345600126,,
345600128,,
345600129,,
345600131,,
345600133,,
345600137,,
345600138,,
345600140,,
345600141,,
345600143,,
345600144,,
345600146,,
345600148,,
345600150,,
345600152,,
345600155,,
345600156,,
345600158,,
345744287,Αννίνου,
347093179,Θρασύλλου,
347095082,Φρυνίχου,
347276812,Δημοφώντος,
347276813,Παλληναίων,
347276814,Καλλισθένους,
347276815,Παλληναίων,
347336248,Νάξου,
347354592,Δερβενακίων,
347354593,Κοραή Αδαμάντιου,
347354594,,
347358534,,
347358535,,
347498293,,
347823484,,
348720124,Καποδιστρίου,
348725665,,
348753808,Ιερά Οδός,
348753811,Ιερά Οδός,
348753812,Ιερά Οδός,
348753816,Μεγάλου Αλεξάνδρου,
348755265,Μαιάνδρου,
348755266,,
348758131,,
348766405,,
348766407,,
348766411,,
348766412,,
348766414,,
348766415,,
348884413,Παπαναστασίου,
348884417,Ρήγα Φεραίου,
349172315,,
349172316,,
349172317,,
349173624,,
349191269,,
349191271,,
349596930,Μεγάλου Αλεξάνδρου,
349596932,Μεγάλου Αλεξάνδρου,
349829069,Παναγή Τσαλδάρη,
349839775,,
349839776,,
349848807,,
349848808,,
349848809,,
349865156,,
349865157,,
350619709,,
350619710,,
350619711,,
350619712,,
350619713,,
350619714,,
350619715,,
350619716,,
350619717,,
352099990,Παναγή Τσαλδάρη,
352099991,Ισμήνης,
352231705,Αγαμέμνωνος,
352361993,,
352469723,,
353522670,,
354089688,,
354357539,Πλατεία Αγίου Δημητρίου,
354652455,,
354652456,,
354652457,,
354652458,,
354652459,,
354707794,,
354707795,,
354707796,,
354707797,,
354707798,,
354707800,Δημοσθένους,
354707801,Δημοσθένους,
354707806,Στρατηγού Μακρυγιάννη,
354707807,Μακρυγιάννη,
354707967,Λάμπρου Κατσώνη,
354866880,,
354866881,,
354909974,,
354909975,,
354909977,,
354909980,,
354909983,,
354909988,,
354911043,,
354911044,,
354911045,,
354911046,,
354911941,,
354911942,,
354912250,,
354912252,,
354912255,,
354912257,,
354915010,,
354915014,,
354915016,,
354916585,,
354916586,,
354917313,,
354917314,,
354917694,,
354917953,,
355108561,Παπανικολή,
355137626,,
355137628,,
355137629,,
355137631,,
355137633,,
355137635,,
355137637,,
355137639,,
355137640,,
355137642,,
355137645,,
355141170,,
355828282,,
356427688,,
356428066,,
356776240,Πεισιστράτου,
356776241,Αντιγόνης,
356891568,,
358369770,,
358369771,,
358369772,,
358369774,,
358369775,,
358369776,,
358369778,,
358369779,,
358371866,Αμαρυλλίδος,
358373513,Αγίας Άννης,
358373519,Αγίου Ιωάννη Ρέντη,
358373521,Πλατεία Αγίου Ιωάννη Ρέντη,
358713480,Καυκάσου,
358713481,Σκοπέλου,
358713482,Λαχανά,
358713483,Σκοπέλου,
359004364,,
360440407,,
360441511,,
360643561,,
360779456,,
361055978,,
361263589,,
361263590,Λεωφόρος Ολυμπιονίκη Σπύρου Λούη,
361263591,Ολυμπιονίκη Σπύρου Λούη,
361263594,Ριζαρείου,
361263595,Ριζαρείου,
361764919,,
361768341,,
361768342,,
361768785,,
363050360,,
363050361,,
364608017,,
364613355,,
364613356,,
364613357,,
364613358,,
364614016,,
364638041,,
364638042,,
364638043,,
364638044,,
364638045,,
364638804,,
364638805,,
364638806,,
364638807,,
364642978,,
364904405,Χίου,
364926033,,
364936641,25ης Μαρτίου,
364936644,25ης Μαρτίου,
364936645,Τζαβέλλα,
364936648,Ηρώων Πολυτεχνείου,
